Dia,Turno,Horário,Curso,PPC,Período,Código,Disciplina,CH,Professor
Segunda,T,1,Optativas,0,3,OPT2,Redes Complexas,4,Prof 17
Segunda,T,2,Optativas,0,3,OPT2,Redes Complexas,4,Prof 17
Segunda,T,3,Optativas,0,3,OPT2,Redes Complexas,4,Prof 17
Segunda,T,4,Optativas,0,3,OPT2,Redes Complexas,4,Prof 17
